trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_715_trip_19_service_3,route_46,service_3,Borek Fałęcki,"",0,block_715,shape_23453,0
block_715_trip_20_service_3,route_46,service_3,Zajezdnia Podgórze,"",0,block_715,shape_23451,0
block_715_trip_21_service_3,route_46,service_3,Borek Fałęcki,"",0,block_715,shape_23453,0
block_715_trip_22_service_3,route_46,service_3,Zajezdnia Podgórze,"",0,block_715,shape_23451,0
block_716_trip_1_service_3,route_46,service_3,Zalew Nowohucki,"",0,block_716,shape_23452,0
block_716_trip_2_service_3,route_46,service_3,Borek Fałęcki,"",1,block_716,shape_54,0
block_716_trip_3_service_3,route_46,service_3,Kopiec Wandy,"",0,block_716,shape_23446,0
block_716_trip_4_service_3,route_46,service_3,Borek Fałęcki,"",1,block_716,shape_23447,0
block_716_trip_5_service_3,route_46,service_3,Kopiec Wandy,"",0,block_716,shape_23446,0
block_716_trip_6_service_3,route_46,service_3,Borek Fałęcki,"",1,block_716,shape_23447,0
block_716_trip_7_service_3,route_46,service_3,Kopiec Wandy,"",0,block_716,shape_23446,0
block_716_trip_8_service_3,route_46,service_3,Borek Fałęcki,"",1,block_716,shape_23447,0
block_716_trip_9_service_3,route_46,service_3,Kopiec Wandy,"",0,block_716,shape_23446,0
block_716_trip_10_service_3,route_46,service_3,Borek Fałęcki,"",1,block_716,shape_23447,0
block_716_trip_11_service_3,route_46,service_3,Kopiec Wandy,"",0,block_716,shape_23446,0
block_716_trip_12_service_3,route_46,service_3,Borek Fałęcki,"",1,block_716,shape_23447,0
block_716_trip_13_service_3,route_46,service_3,Kopiec Wandy,"",0,block_716,shape_23446,0
block_716_trip_14_service_3,route_46,service_3,Borek Fałęcki,"",1,block_716,shape_23447,0
block_716_trip_15_service_3,route_46,service_3,Kopiec Wandy,"",0,block_716,shape_23446,0
block_716_trip_16_service_3,route_46,service_3,Borek Fałęcki,"",1,block_716,shape_23447,0
block_716_trip_17_service_3,route_46,service_3,Kombinat,"",0,block_716,shape_53,0
block_716_trip_18_service_3,route_46,service_3,Zaj. Nowa Huta,"",0,block_716,shape_23448,0
block_717_trip_1_service_3,route_46,service_3,Borek Fałęcki,"",0,block_717,shape_23453,0
block_717_trip_2_service_3,route_46,service_3,Kopiec Wandy,"",0,block_717,shape_23446,0
block_717_trip_3_service_3,route_46,service_3,Borek Fałęcki,"",1,block_717,shape_23447,0
block_717_trip_4_service_3,route_46,service_3,Kopiec Wandy,"",0,block_717,shape_23446,0
block_717_trip_5_service_3,route_46,service_3,Borek Fałęcki,"",1,block_717,shape_23447,0
block_717_trip_6_service_3,route_46,service_3,Kopiec Wandy,"",0,block_717,shape_23446,0
block_717_trip_7_service_3,route_46,service_3,Borek Fałęcki,"",1,block_717,shape_23447,0
block_717_trip_8_service_3,route_46,service_3,Kopiec Wandy,"",0,block_717,shape_23446,0
block_717_trip_9_service_3,route_46,service_3,Borek Fałęcki,"",1,block_717,shape_23447,0
block_717_trip_10_service_3,route_46,service_3,Kopiec Wandy,"",0,block_717,shape_23446,0
block_717_trip_11_service_3,route_46,service_3,Borek Fałęcki,"",1,block_717,shape_23447,0
block_717_trip_12_service_3,route_46,service_3,Kopiec Wandy,"",0,block_717,shape_23446,0
block_717_trip_13_service_3,route_46,service_3,Borek Fałęcki,"",1,block_717,shape_23447,0
block_717_trip_14_service_3,route_46,service_3,Kopiec Wandy,"",0,block_717,shape_23446,0
block_717_trip_15_service_3,route_46,service_3,Borek Fałęcki,"",1,block_717,shape_23447,0
block_717_trip_16_service_3,route_46,service_3,Kopiec Wandy,"",0,block_717,shape_23446,0
block_717_trip_17_service_3,route_46,service_3,Borek Fałęcki,"",1,block_717,shape_23447,0
block_717_trip_18_service_3,route_46,service_3,Zajezdnia Podgórze,"",0,block_717,shape_52,0
block_717_trip_19_service_3,route_46,service_3,Borek Fałęcki,"",0,block_717,shape_23453,0
block_717_trip_20_service_3,route_46,service_3,Zajezdnia Podgórze,"",0,block_717,shape_23451,0
block_718_trip_1_service_3,route_62,service_3,Bronowice Małe,"",0,block_718,shape_78,0
block_718_trip_2_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_718,shape_23458,0
block_718_trip_3_service_3,route_62,service_3,Bronowice Małe,"",0,block_718,shape_23457,0
block_718_trip_4_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_718,shape_23458,0
block_718_trip_5_service_3,route_62,service_3,Bronowice Małe,"",0,block_718,shape_23457,0
block_718_trip_6_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_718,shape_23458,0
block_718_trip_7_service_3,route_62,service_3,Bronowice Małe,"",0,block_718,shape_23457,0
block_718_trip_8_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_718,shape_23458,0
block_718_trip_9_service_3,route_62,service_3,Bronowice Małe,"",0,block_718,shape_23457,0
block_718_trip_10_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_718,shape_23458,0
block_718_trip_11_service_3,route_62,service_3,Bronowice Małe,"",0,block_718,shape_23457,0
block_718_trip_12_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_718,shape_23458,0
block_718_trip_13_service_3,route_62,service_3,Bronowice Małe,"",0,block_718,shape_23457,0
block_718_trip_14_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_718,shape_23458,0
block_718_trip_15_service_3,route_62,service_3,Bronowice Małe,"",0,block_718,shape_23457,0
block_718_trip_16_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_718,shape_23458,0
block_718_trip_17_service_3,route_62,service_3,Bronowice Małe,"",0,block_718,shape_23457,0
block_718_trip_18_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_718,shape_23458,0
block_718_trip_19_service_3,route_62,service_3,Bronowice Małe,"",0,block_718,shape_23457,0
block_718_trip_20_service_3,route_62,service_3,Zaj. Nowa Huta,"",0,block_718,shape_79,0
block_719_trip_1_service_3,route_62,service_3,Bronowice Małe,"",0,block_719,shape_78,0
block_719_trip_2_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_719,shape_23458,0
block_719_trip_3_service_3,route_62,service_3,Bronowice Małe,"",0,block_719,shape_23457,0
block_719_trip_4_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_719,shape_23458,0
block_719_trip_5_service_3,route_62,service_3,Bronowice Małe,"",0,block_719,shape_23457,0
block_719_trip_6_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_719,shape_23458,0
block_719_trip_7_service_3,route_62,service_3,Bronowice Małe,"",0,block_719,shape_23457,0
block_719_trip_8_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_719,shape_23458,0
block_719_trip_9_service_3,route_62,service_3,Bronowice Małe,"",0,block_719,shape_23457,0
block_719_trip_10_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_719,shape_23458,0
block_719_trip_11_service_3,route_62,service_3,Bronowice Małe,"",0,block_719,shape_23457,0
block_719_trip_12_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_719,shape_23458,0
block_719_trip_13_service_3,route_62,service_3,Bronowice Małe,"",0,block_719,shape_23457,0
block_719_trip_14_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_719,shape_23458,0
block_719_trip_15_service_3,route_62,service_3,Bronowice Małe,"",0,block_719,shape_23457,0
block_719_trip_16_service_3,route_62,service_3,Zaj. Nowa Huta,"",0,block_719,shape_79,0
block_720_trip_1_service_3,route_62,service_3,Kurdwanów P+R,"",0,block_720,shape_23461,0
block_720_trip_2_service_3,route_62,service_3,Bronowice Małe,"",0,block_720,shape_23457,0
block_720_trip_3_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_720,shape_23458,0
block_720_trip_4_service_3,route_62,service_3,Bronowice Małe,"",0,block_720,shape_23457,0
block_720_trip_5_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_720,shape_23458,0
block_720_trip_6_service_3,route_62,service_3,Bronowice Małe,"",0,block_720,shape_23457,0
block_720_trip_7_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_720,shape_23458,0
block_720_trip_8_service_3,route_62,service_3,Bronowice Małe,"",0,block_720,shape_23457,0
block_720_trip_9_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_720,shape_23458,0
block_720_trip_10_service_3,route_62,service_3,Bronowice Małe,"",0,block_720,shape_23457,0
block_720_trip_11_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_720,shape_23458,0
block_720_trip_12_service_3,route_62,service_3,Bronowice Małe,"",0,block_720,shape_23457,0
block_720_trip_13_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_720,shape_23458,0
block_720_trip_14_service_3,route_62,service_3,Bronowice Małe,"",0,block_720,shape_23457,0
block_720_trip_15_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_720,shape_23458,0
block_720_trip_16_service_3,route_62,service_3,Bronowice Małe,"",0,block_720,shape_23457,0
block_720_trip_17_service_3,route_62,service_3,Zajezdnia Podgórze,"",0,block_720,shape_23460,0
block_3_trip_1_service_3,route_63,service_3,Górka Narodowa P+R,"",0,block_3,shape_92,0
block_3_trip_2_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_3,shape_37,0
block_3_trip_3_service_3,route_63,service_3,Górka Narodowa P+R,"",1,block_3,shape_44,0
block_3_trip_4_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_3,shape_37,0
block_3_trip_5_service_3,route_63,service_3,Górka Narodowa P+R,"",1,block_3,shape_44,0
block_3_trip_6_service_3,route_63,service_3,Zaj. Nowa Huta,"",0,block_3,shape_93,0
block_7_trip_1_service_3,route_63,service_3,Górka Narodowa P+R,"",0,block_7,shape_92,0
block_7_trip_2_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_7,shape_37,0
block_7_trip_3_service_3,route_63,service_3,Górka Narodowa P+R,"",1,block_7,shape_44,0
block_7_trip_4_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_7,shape_37,0
block_7_trip_5_service_3,route_63,service_3,Górka Narodowa P+R,"",1,block_7,shape_44,0
block_7_trip_6_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_7,shape_37,0
block_7_trip_7_service_3,route_63,service_3,Górka Narodowa P+R,"",1,block_7,shape_44,0
block_7_trip_8_service_3,route_63,service_3,Zaj. Nowa Huta,"",0,block_7,shape_93,0
block_10_trip_1_service_3,route_70,service_3,Os.Piastów,"",0,block_10,shape_23480,0
block_10_trip_2_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_10,shape_23479,0
block_10_trip_3_service_3,route_70,service_3,Os.Piastów,"",0,block_10,shape_23478,0
block_10_trip_4_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_10,shape_23479,0
block_10_trip_5_service_3,route_70,service_3,Os.Piastów,"",0,block_10,shape_23478,0
block_10_trip_6_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_10,shape_23479,0
block_10_trip_7_service_3,route_70,service_3,Os.Piastów,"",0,block_10,shape_23478,0
block_10_trip_8_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_10,shape_23479,0
block_10_trip_9_service_3,route_70,service_3,Os.Piastów,"",0,block_10,shape_23478,0
block_10_trip_10_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_10,shape_23479,0
block_10_trip_11_service_3,route_70,service_3,Os.Piastów,"",0,block_10,shape_23478,0
block_10_trip_12_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_10,shape_23479,0
block_10_trip_13_service_3,route_70,service_3,Os.Piastów,"",0,block_10,shape_23478,0
block_10_trip_14_service_3,route_70,service_3,Zaj. Nowa Huta,"",0,block_10,shape_23482,0
block_20_trip_1_service_3,route_69,service_3,Czerwone Maki P+R,"",1,block_20,shape_23794,0
block_20_trip_2_service_3,route_69,service_3,Górka Narodowa P+R,"",0,block_20,shape_23715,0
block_20_trip_3_service_3,route_69,service_3,Czerwone Maki P+R,"",1,block_20,shape_23716,0
block_20_trip_4_service_3,route_69,service_3,Górka Narodowa P+R,"",0,block_20,shape_23715,0
block_20_trip_5_service_3,route_69,service_3,Czerwone Maki P+R,"",1,block_20,shape_23716,0
block_20_trip_6_service_3,route_53,service_3,pl. Centralny,"",1,block_20,shape_13,0
block_20_trip_7_service_3,route_53,service_3,Czerwone Maki P+R,"",0,block_20,shape_12,0
block_20_trip_8_service_3,route_53,service_3,Zajezdnia Podgórze,"",1,block_20,shape_16,0
block_23_trip_1_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_23,shape_23779,0
block_23_trip_2_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_23,shape_23675,0
block_23_trip_3_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_23,shape_23674,0
block_23_trip_4_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_23,shape_23675,0
block_23_trip_5_service_3,route_56,service_3,Górka Narodowa P+R,"",1,block_23,shape_23759,0
block_23_trip_6_service_3,route_56,service_3,Nowy Bieżanów P+R,"",0,block_23,shape_23758,0
block_23_trip_7_service_3,route_56,service_3,Górka Narodowa P+R,"",1,block_23,shape_23759,0
block_23_trip_8_service_3,route_56,service_3,Zaj. Nowa Huta,"",0,block_23,shape_23764,0
block_32_trip_1_service_3,route_755,service_3,Pleszów,"",1,block_32,shape_89,0
block_32_trip_2_service_3,route_755,service_3,Bronowice,"",0,block_32,shape_84,0
block_32_trip_3_service_3,route_755,service_3,Pleszów,"",1,block_32,shape_85,0
block_32_trip_4_service_3,route_755,service_3,Bronowice,"",0,block_32,shape_84,0
block_32_trip_5_service_3,route_755,service_3,Pleszów,"",1,block_32,shape_85,0
block_32_trip_6_service_3,route_755,service_3,Bronowice,"",0,block_32,shape_84,0
block_32_trip_7_service_3,route_755,service_3,Pleszów,"",1,block_32,shape_85,0
block_32_trip_8_service_3,route_755,service_3,Bronowice,"",0,block_32,shape_84,0
block_32_trip_9_service_3,route_755,service_3,Pleszów,"",1,block_32,shape_85,0
block_32_trip_10_service_3,route_755,service_3,Bronowice,"",0,block_32,shape_84,0
block_32_trip_11_service_3,route_755,service_3,Pleszów,"",1,block_32,shape_85,0
block_32_trip_12_service_3,route_755,service_3,Bronowice,"",0,block_32,shape_84,0
block_32_trip_13_service_3,route_755,service_3,Pleszów,"",1,block_32,shape_85,0
block_32_trip_14_service_3,route_755,service_3,Bronowice,"",0,block_32,shape_84,0
block_32_trip_15_service_3,route_755,service_3,Pleszów,"",1,block_32,shape_85,0
block_32_trip_16_service_3,route_755,service_3,Bronowice,"",0,block_32,shape_84,0
block_32_trip_17_service_3,route_755,service_3,Bardosa,"",1,block_32,shape_87,0
block_32_trip_18_service_3,route_755,service_3,Zaj. Nowa Huta,"",0,block_32,shape_97,0
block_37_trip_1_service_4,route_31,service_4,Jarzębiny,"",0,block_37,shape_23350,0
block_37_trip_2_service_4,route_31,service_4,Salwator,"",1,block_37,shape_23347,0
block_37_trip_3_service_4,route_31,service_4,Jarzębiny,"",0,block_37,shape_23346,0
block_37_trip_4_service_4,route_31,service_4,Salwator,"",1,block_37,shape_23347,0
block_37_trip_5_service_4,route_31,service_4,Jarzębiny,"",0,block_37,shape_23346,0
block_37_trip_6_service_4,route_31,service_4,Salwator,"",1,block_37,shape_23347,0
block_37_trip_7_service_4,route_31,service_4,Jarzębiny,"",0,block_37,shape_23346,0
block_37_trip_8_service_4,route_31,service_4,Salwator,"",1,block_37,shape_23347,0
block_37_trip_9_service_4,route_31,service_4,Jarzębiny,"",0,block_37,shape_23346,0
block_37_trip_10_service_4,route_31,service_4,Salwator,"",1,block_37,shape_23347,0
block_37_trip_11_service_4,route_31,service_4,Jarzębiny,"",0,block_37,shape_23346,0
block_37_trip_12_service_4,route_31,service_4,Salwator,"",1,block_37,shape_23347,0
block_37_trip_13_service_4,route_31,service_4,Jarzębiny,"",0,block_37,shape_23346,0
block_37_trip_14_service_4,route_31,service_4,Salwator,"",1,block_37,shape_23347,0
block_37_trip_15_service_4,route_31,service_4,Jarzębiny,"",0,block_37,shape_23346,0
block_37_trip_16_service_4,route_31,service_4,Salwator,"",1,block_37,shape_23347,0
block_37_trip_17_service_4,route_31,service_4,Zajezdnia Podgórze,"",0,block_37,shape_23348,0
block_50_trip_1_service_4,route_954,service_4,Salwator,"",0,block_50,shape_41,0
block_50_trip_2_service_4,route_954,service_4,Cmentarz Rakowicki,"",0,block_50,shape_22,0
block_50_trip_3_service_4,route_954,service_4,Salwator,"",1,block_50,shape_25,0
block_50_trip_4_service_4,route_954,service_4,Cmentarz Rakowicki,"",0,block_50,shape_22,0
block_50_trip_5_service_4,route_954,service_4,Salwator,"",1,block_50,shape_25,0
block_50_trip_6_service_4,route_954,service_4,Cmentarz Rakowicki,"",0,block_50,shape_22,0
block_50_trip_7_service_4,route_954,service_4,Salwator,"",1,block_50,shape_25,0
block_50_trip_8_service_4,route_954,service_4,Cmentarz Rakowicki,"",0,block_50,shape_22,0
block_50_trip_9_service_4,route_954,service_4,Salwator,"",1,block_50,shape_25,0
block_50_trip_10_service_4,route_954,service_4,Cmentarz Rakowicki,"",0,block_50,shape_22,0
block_50_trip_11_service_4,route_954,service_4,Salwator,"",1,block_50,shape_25,0
block_50_trip_12_service_4,route_954,service_4,Cmentarz Rakowicki,"",0,block_50,shape_22,0
block_50_trip_13_service_4,route_954,service_4,Salwator,"",1,block_50,shape_25,0
block_50_trip_14_service_4,route_954,service_4,Cmentarz Rakowicki,"",0,block_50,shape_22,0
block_50_trip_15_service_4,route_954,service_4,Salwator,"",1,block_50,shape_25,0
block_50_trip_16_service_4,route_954,service_4,Cmentarz Rakowicki,"",0,block_50,shape_22,0
block_50_trip_17_service_4,route_954,service_4,Salwator,"",1,block_50,shape_25,0
block_50_trip_18_service_4,route_954,service_4,Cmentarz Rakowicki,"",0,block_50,shape_22,0
block_50_trip_19_service_4,route_954,service_4,Salwator,"",1,block_50,shape_25,0
block_50_trip_20_service_4,route_954,service_4,Cmentarz Rakowicki,"",0,block_50,shape_22,0
block_50_trip_21_service_4,route_954,service_4,Salwator,"",1,block_50,shape_25,0
block_50_trip_22_service_4,route_954,service_4,Cmentarz Rakowicki,"",0,block_50,shape_22,0
block_50_trip_23_service_4,route_954,service_4,Salwator,"",1,block_50,shape_25,0
block_50_trip_24_service_4,route_954,service_4,Cmentarz Rakowicki,"",0,block_50,shape_22,0
block_50_trip_25_service_4,route_954,service_4,Salwator,"",1,block_50,shape_25,0
block_50_trip_26_service_4,route_954,service_4,Cmentarz Rakowicki,"",0,block_50,shape_22,0
block_50_trip_27_service_4,route_954,service_4,Salwator,"",1,block_50,shape_25,0
block_50_trip_28_service_4,route_954,service_4,Cmentarz Rakowicki,"",0,block_50,shape_22,0
block_50_trip_29_service_4,route_954,service_4,Salwator,"",1,block_50,shape_25,0
block_50_trip_30_service_4,route_954,service_4,Cmentarz Rakowicki,"",0,block_50,shape_22,0
block_50_trip_31_service_4,route_954,service_4,Salwator,"",1,block_50,shape_25,0
block_50_trip_32_service_4,route_954,service_4,Cmentarz Rakowicki,"",0,block_50,shape_22,0
block_50_trip_33_service_4,route_954,service_4,Salwator,"",1,block_50,shape_25,0
block_50_trip_34_service_4,route_954,service_4,Cmentarz Rakowicki,"",0,block_50,shape_22,0
block_50_trip_35_service_4,route_954,service_4,Salwator,"",1,block_50,shape_25,0
block_50_trip_36_service_4,route_954,service_4,Cmentarz Rakowicki,"",0,block_50,shape_22,0
block_50_trip_37_service_4,route_954,service_4,Salwator,"",1,block_50,shape_25,0
block_50_trip_38_service_4,route_954,service_4,Zajezdnia Podgórze,"",0,block_50,shape_26,0
block_51_trip_1_service_4,route_55,service_4,Krowodrza G. P+R,"",0,block_51,shape_23779,0
block_51_trip_2_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_51,shape_23675,0
block_51_trip_3_service_4,route_55,service_4,Krowodrza G. P+R,"",0,block_51,shape_23674,0
block_51_trip_4_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_51,shape_23675,0
block_51_trip_5_service_4,route_55,service_4,Krowodrza G. P+R,"",0,block_51,shape_23674,0
block_51_trip_6_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_51,shape_23675,0
block_51_trip_7_service_4,route_55,service_4,Krowodrza G. P+R,"",0,block_51,shape_23674,0
block_51_trip_8_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_51,shape_23675,0
block_51_trip_9_service_4,route_55,service_4,Krowodrza G. P+R,"",0,block_51,shape_23674,0
block_51_trip_10_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_51,shape_23675,0
block_51_trip_11_service_4,route_55,service_4,Krowodrza G. P+R,"",0,block_51,shape_23674,0
block_51_trip_12_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_51,shape_23675,0
block_51_trip_13_service_4,route_55,service_4,Krowodrza G. P+R,"",0,block_51,shape_23674,0
block_51_trip_14_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_51,shape_23675,0
block_51_trip_15_service_4,route_55,service_4,Krowodrza G. P+R,"",0,block_51,shape_23674,0
block_51_trip_16_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_51,shape_23675,0
block_51_trip_17_service_4,route_55,service_4,Krowodrza G. P+R,"",0,block_51,shape_23674,0
block_51_trip_18_service_4,route_55,service_4,Zaj. Nowa Huta,"",0,block_51,shape_7,0
block_52_trip_1_service_4,route_55,service_4,Krowodrza G. P+R,"",0,block_52,shape_23779,0
block_52_trip_2_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_52,shape_23675,0
block_52_trip_3_service_4,route_55,service_4,Krowodrza G. P+R,"",0,block_52,shape_23674,0
block_52_trip_4_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_52,shape_23675,0
block_52_trip_5_service_4,route_55,service_4,Krowodrza G. P+R,"",0,block_52,shape_23674,0
block_52_trip_6_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_52,shape_23675,0
block_52_trip_7_service_4,route_55,service_4,Krowodrza G. P+R,"",0,block_52,shape_23674,0
block_52_trip_8_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_52,shape_23675,0
block_52_trip_9_service_4,route_55,service_4,Krowodrza G. P+R,"",0,block_52,shape_23674,0
block_52_trip_10_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_52,shape_23675,0
block_52_trip_11_service_4,route_55,service_4,Krowodrza G. P+R,"",0,block_52,shape_23674,0
block_52_trip_12_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_52,shape_23675,0
block_52_trip_13_service_4,route_55,service_4,Krowodrza G. P+R,"",0,block_52,shape_23674,0
block_52_trip_14_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_52,shape_23675,0
block_52_trip_15_service_4,route_55,service_4,Krowodrza G. P+R,"",0,block_52,shape_23674,0
block_52_trip_16_service_4,route_55,service_4,Zaj. Nowa Huta,"",0,block_52,shape_7,0
block_63_trip_1_service_4,route_806,service_4,Bronowice Małe,"",0,block_63,shape_23366,0
block_63_trip_2_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_63,shape_23363,0
block_63_trip_3_service_4,route_806,service_4,Bronowice Małe,"",0,block_63,shape_23362,0
block_63_trip_4_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_63,shape_23363,0
block_63_trip_5_service_4,route_806,service_4,Bronowice Małe,"",0,block_63,shape_23362,0
block_63_trip_6_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_63,shape_23363,0
block_63_trip_7_service_4,route_806,service_4,Bronowice Małe,"",0,block_63,shape_23362,0
block_63_trip_8_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_63,shape_23363,0
block_63_trip_9_service_4,route_806,service_4,Bronowice Małe,"",0,block_63,shape_23362,0
block_63_trip_10_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_63,shape_23363,0
block_63_trip_11_service_4,route_806,service_4,Bronowice Małe,"",0,block_63,shape_23362,0
block_63_trip_12_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_63,shape_23363,0
block_63_trip_13_service_4,route_806,service_4,Bronowice Małe,"",0,block_63,shape_23362,0
block_63_trip_14_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_63,shape_23363,0
block_63_trip_15_service_4,route_806,service_4,Bronowice Małe,"",0,block_63,shape_23362,0
block_63_trip_16_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_63,shape_23363,0
block_63_trip_17_service_4,route_806,service_4,Bronowice Małe,"",0,block_63,shape_23362,0
block_63_trip_18_service_4,route_806,service_4,Zajezdnia Podgórze,"",0,block_63,shape_23367,0
block_64_trip_1_service_4,route_806,service_4,Zaj. Nowa Huta,"",0,block_64,shape_23365,0
block_64_trip_2_service_4,route_806,service_4,Bronowice Małe,"",0,block_64,shape_23362,0
block_64_trip_3_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_64,shape_23363,0
block_64_trip_4_service_4,route_806,service_4,Bronowice Małe,"",0,block_64,shape_23362,0
block_64_trip_5_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_64,shape_23363,0
block_64_trip_6_service_4,route_806,service_4,Bronowice Małe,"",0,block_64,shape_23362,0
block_64_trip_7_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_64,shape_23363,0
block_64_trip_8_service_4,route_806,service_4,Bronowice Małe,"",0,block_64,shape_23362,0
block_64_trip_9_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_64,shape_23363,0
block_64_trip_10_service_4,route_806,service_4,Bronowice Małe,"",0,block_64,shape_23362,0
block_64_trip_11_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_64,shape_23363,0
block_64_trip_12_service_4,route_806,service_4,Bronowice Małe,"",0,block_64,shape_23362,0
block_64_trip_13_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_64,shape_23363,0
block_64_trip_14_service_4,route_806,service_4,Bronowice Małe,"",0,block_64,shape_23362,0
block_64_trip_15_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_64,shape_23363,0
block_64_trip_16_service_4,route_806,service_4,Bronowice Małe,"",0,block_64,shape_23362,0
block_64_trip_17_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_64,shape_23363,0
block_64_trip_18_service_4,route_806,service_4,Zaj. Nowa Huta,"",0,block_64,shape_23364,0
block_65_trip_1_service_4,route_806,service_4,Zaj. Nowa Huta,"",0,block_65,shape_23365,0
block_65_trip_2_service_4,route_806,service_4,Bronowice Małe,"",0,block_65,shape_23362,0
block_65_trip_3_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_65,shape_23363,0
block_65_trip_4_service_4,route_806,service_4,Bronowice Małe,"",0,block_65,shape_23362,0
block_65_trip_5_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_65,shape_23363,0
block_65_trip_6_service_4,route_806,service_4,Bronowice Małe,"",0,block_65,shape_23362,0
block_65_trip_7_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_65,shape_23363,0
block_65_trip_8_service_4,route_806,service_4,Bronowice Małe,"",0,block_65,shape_23362,0
block_65_trip_9_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_65,shape_23363,0
block_65_trip_10_service_4,route_806,service_4,Bronowice Małe,"",0,block_65,shape_23362,0
block_65_trip_11_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_65,shape_23363,0
block_65_trip_12_service_4,route_806,service_4,Bronowice Małe,"",0,block_65,shape_23362,0
block_65_trip_13_service_4,route_806,service_4,Zaj. Nowa Huta,"",1,block_65,shape_23363,0
block_65_trip_14_service_4,route_806,service_4,Bronowice Małe,"",0,block_65,shape_23362,0
